STATION,NAME,DATE,PRCP,SNOW,SNWD,TMAX,TMIN,TOBS
USW00023293,SAN JOSE,12/1/13,0,,,67,42,
USW00023293,SAN JOSE,12/2/13,0,,,64,42,
USW00023293,SAN JOSE,12/3/13,0,,,55,42,
USW00023293,SAN JOSE,12/4/13,0,,,52,34,
USW00023293,SAN JOSE,12/5/13,0,,,52,29,
USW00023293,SAN JOSE,12/6/13,0.04,,,54,30,
USW00023293,SAN JOSE,12/7/13,0.09,,,49,35,
USW00023293,SAN JOSE,12/8/13,0,,,47,31,
USW00023293,SAN JOSE,12/9/13,0,,,51,25,
USW00023293,SAN JOSE,12/10/13,0,,,53,28,
USW00023293,SAN JOSE,12/11/13,0,,,57,31,
USW00023293,SAN JOSE,12/12/13,0,,,59,29,
USW00023293,SAN JOSE,12/13/13,0,,,59,34,
USW00023293,SAN JOSE,12/14/13,0,,,62,34,
USW00023293,SAN JOSE,12/15/13,0,,,62,31,
USW00023293,SAN JOSE,12/16/13,0,,,67,37,
USW00023293,SAN JOSE,12/17/13,0,,,65,40,
USW00023293,SAN JOSE,12/18/13,0,,,62,44,
USW00023293,SAN JOSE,12/19/13,0,,,58,42,
USW00023293,SAN JOSE,12/20/13,0,,,60,35,
USW00023293,SAN JOSE,12/21/13,0,,,60,36,
USW00023293,SAN JOSE,12/22/13,0,,,67,37,
USW00023293,SAN JOSE,12/23/13,0,,,63,38,
USW00023293,SAN JOSE,12/24/13,0,,,70,38,
USW00023293,SAN JOSE,12/25/13,0,,,67,37,
USW00023293,SAN JOSE,12/26/13,0,,,69,37,
USW00023293,SAN JOSE,12/27/13,0,,,60,36,
USW00023293,SAN JOSE,12/28/13,0,,,66,35,
USW00023293,SAN JOSE,12/29/13,0,,,67,36,
USW00023293,SAN JOSE,12/30/13,0,,,66,34,
USW00023293,SAN JOSE,12/31/13,0,,,59,37,
USW00023293,SAN JOSE,1/1/14,0,,,62,35,
USW00023293,SAN JOSE,1/2/14,0,,,65,38,
USW00023293,SAN JOSE,1/3/14,0,,,64,40,
USW00023293,SAN JOSE,1/4/14,0,,,66,38,
USW00023293,SAN JOSE,1/5/14,0,,,66,35,
USW00023293,SAN JOSE,1/6/14,0,,,62,38,
USW00023293,SAN JOSE,1/7/14,0,,,63,44,
USW00023293,SAN JOSE,1/8/14,0,,,58,50,
USW00023293,SAN JOSE,1/9/14,0.01,,,59,46,
USW00023293,SAN JOSE,1/10/14,0,,,62,41,
USW00023293,SAN JOSE,1/11/14,0,,,59,43,
USW00023293,SAN JOSE,1/12/14,0,,,60,43,
USW00023293,SAN JOSE,1/13/14,0,,,68,43,
USW00023293,SAN JOSE,1/14/14,0,,,76,37,
USW00023293,SAN JOSE,1/15/14,0,,,71,39,
USW00023293,SAN JOSE,1/16/14,0,,,73,39,
USW00023293,SAN JOSE,1/17/14,0,,,69,39,
USW00023293,SAN JOSE,1/18/14,0,,,70,37,
USW00023293,SAN JOSE,1/19/14,0,,,69,36,
USW00023293,SAN JOSE,1/20/14,0,,,69,38,
USW00023293,SAN JOSE,1/21/14,0,,,68,37,
USW00023293,SAN JOSE,1/22/14,0,,,72,38,
USW00023293,SAN JOSE,1/23/14,0,,,67,40,
USW00023293,SAN JOSE,1/24/14,0,,,65,40,
USW00023293,SAN JOSE,1/25/14,0,,,71,44,
USW00023293,SAN JOSE,1/26/14,0,,,71,45,
USW00023293,SAN JOSE,1/27/14,0,,,64,46,
USW00023293,SAN JOSE,1/28/14,0,,,67,48,
USW00023293,SAN JOSE,1/29/14,0.01,,,68,55,
USW00023293,SAN JOSE,1/30/14,0.1,,,60,51,
USW00023293,SAN JOSE,1/31/14,0,,,60,44,
USW00023293,SAN JOSE,2/1/14,0,,,60,37,
USW00023293,SAN JOSE,2/2/14,0.08,,,54,41,
USW00023293,SAN JOSE,2/3/14,0,,,56,39,
USW00023293,SAN JOSE,2/4/14,0,,,56,36,
USW00023293,SAN JOSE,2/5/14,0.01,,,57,36,
USW00023293,SAN JOSE,2/6/14,0.61,,,54,46,
USW00023293,SAN JOSE,2/7/14,0.14,,,55,47,
USW00023293,SAN JOSE,2/8/14,0.02,,,61,53,
USW00023293,SAN JOSE,2/9/14,0.05,,,63,57,
USW00023293,SAN JOSE,2/10/14,0.01,,,62,51,
USW00023293,SAN JOSE,2/11/14,0,,,62,49,
USW00023293,SAN JOSE,2/12/14,0,,,63,49,
USW00023293,SAN JOSE,2/13/14,0,,,69,49,
USW00023293,SAN JOSE,2/14/14,0,,,63,53,
USW00023293,SAN JOSE,2/15/14,0.02,,,63,48,
USW00023293,SAN JOSE,2/16/14,0.04,,,63,47,
USW00023293,SAN JOSE,2/17/14,0,,,61,39,
USW00023293,SAN JOSE,2/18/14,0,,,64,43,
USW00023293,SAN JOSE,2/19/14,0.01,,,63,49,
USW00023293,SAN JOSE,2/20/14,0,,,67,42,
USW00023293,SAN JOSE,2/21/14,0,,,72,42,
USW00023293,SAN JOSE,2/22/14,0,,,71,42,
USW00023293,SAN JOSE,2/23/14,0,,,68,45,
USW00023293,SAN JOSE,2/24/14,0,,,73,44,
USW00023293,SAN JOSE,2/25/14,0,,,66,44,
USW00023293,SAN JOSE,2/26/14,0.68,,,61,52,
USW00023293,SAN JOSE,2/27/14,0.01,,,65,52,
USW00023293,SAN JOSE,2/28/14,0.97,,,62,52,
USW00023293,SAN JOSE,3/1/14,0.21,,,66,52,
USW00023293,SAN JOSE,3/2/14,0.02,,,63,50,
USW00023293,SAN JOSE,3/3/14,0.17,,,63,48,
USW00023293,SAN JOSE,3/4/14,0,,,68,53,
USW00023293,SAN JOSE,3/5/14,0,,,74,52,
USW00023293,SAN JOSE,3/6/14,0.02,,,67,52,
USW00023293,SAN JOSE,3/7/14,0,,,68,48,
USW00023293,SAN JOSE,3/8/14,0,,,74,45,
USW00023293,SAN JOSE,3/9/14,0,,,81,57,
USW00023293,SAN JOSE,3/10/14,0.01,,,69,55,
USW00023293,SAN JOSE,3/11/14,0,,,71,54,
USW00023293,SAN JOSE,3/12/14,0,,,77,50,
USW00023293,SAN JOSE,3/13/14,0,,,77,47,
USW00023293,SAN JOSE,3/14/14,0,,,71,44,
USW00023293,SAN JOSE,3/15/14,0,,,79,48,
USW00023293,SAN JOSE,3/16/14,0,,,80,49,
USW00023293,SAN JOSE,3/17/14,0,,,69,48,
USW00023293,SAN JOSE,3/18/14,0,,,71,44,
USW00023293,SAN JOSE,3/19/14,0,,,76,45,
USW00023293,SAN JOSE,3/20/14,0,,,74,49,
USW00023293,SAN JOSE,3/21/14,0,,,70,46,
USW00023293,SAN JOSE,3/22/14,0,,,71,46,
USW00023293,SAN JOSE,3/23/14,0,,,69,47,
USW00023293,SAN JOSE,3/24/14,0,,,75,46,
USW00023293,SAN JOSE,3/25/14,0.08,,,67,44,
USW00023293,SAN JOSE,3/26/14,0.08,,,63,50,
USW00023293,SAN JOSE,3/27/14,0,,,65,46,
USW00023293,SAN JOSE,3/28/14,0,,,71,50,
USW00023293,SAN JOSE,3/29/14,0.33,,,63,50,
USW00023293,SAN JOSE,3/30/14,0.01,,,63,47,
USW00023293,SAN JOSE,3/31/14,0.42,,,57,43,
USW00023293,SAN JOSE,4/1/14,0.29,,,57,43,
USW00023293,SAN JOSE,4/2/14,0.01,,,61,43,
USW00023293,SAN JOSE,4/3/14,0,,,66,43,
USW00023293,SAN JOSE,4/4/14,0.09,,,61,49,
USW00023293,SAN JOSE,4/5/14,0,,,67,50,
USW00023293,SAN JOSE,4/6/14,0,,,76,46,
USW00023293,SAN JOSE,4/7/14,0,,,82,53,
USW00023293,SAN JOSE,4/8/14,0,,,87,56,
USW00023293,SAN JOSE,4/9/14,0,,,75,54,
USW00023293,SAN JOSE,4/10/14,0,,,80,52,
USW00023293,SAN JOSE,4/11/14,0,,,70,54,
USW00023293,SAN JOSE,4/12/14,0,,,71,53,
USW00023293,SAN JOSE,4/13/14,0,,,75,54,
USW00023293,SAN JOSE,4/14/14,0,,,76,51,
USW00023293,SAN JOSE,4/15/14,0,,,72,54,
USW00023293,SAN JOSE,4/16/14,0,,,79,49,
USW00023293,SAN JOSE,4/17/14,0,,,73,52,
USW00023293,SAN JOSE,4/18/14,0,,,71,51,
USW00023293,SAN JOSE,4/19/14,0,,,69,50,
USW00023293,SAN JOSE,4/20/14,0,,,80,50,
USW00023293,SAN JOSE,4/21/14,0,,,74,50,
USW00023293,SAN JOSE,4/22/14,0,,,65,50,
USW00023293,SAN JOSE,4/23/14,0,,,67,47,
USW00023293,SAN JOSE,4/24/14,0,,,68,50,
USW00023293,SAN JOSE,4/25/14,0.25,,,61,50,
USW00023293,SAN JOSE,4/26/14,0,,,63,49,
USW00023293,SAN JOSE,4/27/14,0,,,67,51,
USW00023293,SAN JOSE,4/28/14,0,,,73,47,
USW00023293,SAN JOSE,4/29/14,0,,,86,48,
USW00023293,SAN JOSE,4/30/14,0,,,93,58,
USW00023293,SAN JOSE,5/1/14,0,,,92,58,
USW00023293,SAN JOSE,5/2/14,0,,,84,54,
USW00023293,SAN JOSE,5/3/14,0,,,69,54,
USW00023293,SAN JOSE,5/4/14,0,,,71,52,
USW00023293,SAN JOSE,5/5/14,0,,,67,53,
USW00023293,SAN JOSE,5/6/14,0,,,71,50,
USW00023293,SAN JOSE,5/7/14,0,,,70,48,
USW00023293,SAN JOSE,5/8/14,0,,,70,50,
USW00023293,SAN JOSE,5/9/14,0,,,70,53,
USW00023293,SAN JOSE,5/10/14,0,,,69,51,
USW00023293,SAN JOSE,5/11/14,0,,,78,48,
USW00023293,SAN JOSE,5/12/14,0,,,86,50,
USW00023293,SAN JOSE,5/13/14,0,,,95,55,
USW00023293,SAN JOSE,5/14/14,0,,,94,57,
USW00023293,SAN JOSE,5/15/14,0,,,89,58,
USW00023293,SAN JOSE,5/16/14,0,,,78,56,
USW00023293,SAN JOSE,5/17/14,0,,,72,54,
USW00023293,SAN JOSE,5/18/14,0,,,72,56,
USW00023293,SAN JOSE,5/19/14,0,,,71,51,
USW00023293,SAN JOSE,5/20/14,0,,,72,53,
USW00023293,SAN JOSE,5/21/14,0,,,77,55,
USW00023293,SAN JOSE,5/22/14,0,,,76,55,
USW00023293,SAN JOSE,5/23/14,0,,,76,56,
USW00023293,SAN JOSE,5/24/14,0,,,74,55,
USW00023293,SAN JOSE,5/25/14,0,,,83,54,
USW00023293,SAN JOSE,5/26/14,0,,,82,54,
USW00023293,SAN JOSE,5/27/14,0,,,74,52,
USW00023293,SAN JOSE,5/28/14,0,,,76,52,
USW00023293,SAN JOSE,5/29/14,0,,,83,53,
USW00023293,SAN JOSE,5/30/14,0,,,69,52,
USW00023293,SAN JOSE,5/31/14,0,,,76,55,
USW00023293,SAN JOSE,6/1/14,0,,,80,52,
USW00023293,SAN JOSE,6/2/14,0,,,75,51,
USW00023293,SAN JOSE,6/3/14,0,,,78,54,
USW00023293,SAN JOSE,6/4/14,0,,,80,52,
USW00023293,SAN JOSE,6/5/14,0,,,81,55,
USW00023293,SAN JOSE,6/6/14,0,,,77,53,
USW00023293,SAN JOSE,6/7/14,0,,,79,53,
USW00023293,SAN JOSE,6/8/14,0,,,92,58,
USW00023293,SAN JOSE,6/9/14,0,,,88,63,
USW00023293,SAN JOSE,6/10/14,0,,,77,57,
USW00023293,SAN JOSE,6/11/14,0,,,79,57,
USW00023293,SAN JOSE,6/12/14,0,,,72,57,
USW00023293,SAN JOSE,6/13/14,0,,,79,53,
USW00023293,SAN JOSE,6/14/14,0,,,88,55,
USW00023293,SAN JOSE,6/15/14,0,,,74,54,
USW00023293,SAN JOSE,6/16/14,0,,,71,53,
USW00023293,SAN JOSE,6/17/14,0,,,78,52,
USW00023293,SAN JOSE,6/18/14,0,,,88,53,
USW00023293,SAN JOSE,6/19/14,0,,,77,55,
USW00023293,SAN JOSE,6/20/14,0,,,83,56,
USW00023293,SAN JOSE,6/21/14,0,,,72,54,
USW00023293,SAN JOSE,6/22/14,0,,,74,53,
USW00023293,SAN JOSE,6/23/14,0,,,78,53,
USW00023293,SAN JOSE,6/24/14,0,,,75,57,
USW00023293,SAN JOSE,6/25/14,0,,,74,57,
USW00023293,SAN JOSE,6/26/14,0.01,,,77,60,
USW00023293,SAN JOSE,6/27/14,0,,,78,59,
USW00023293,SAN JOSE,6/28/14,0,,,77,59,
USW00023293,SAN JOSE,6/29/14,0,,,87,57,
USW00023293,SAN JOSE,6/30/14,0,,,92,62,
USW00023293,SAN JOSE,7/1/14,0,,,79,57,
USW00023293,SAN JOSE,7/2/14,0,,,81,57,
USW00023293,SAN JOSE,7/3/14,0,,,81,56,
USW00023293,SAN JOSE,7/4/14,0,,,79,58,
USW00023293,SAN JOSE,7/5/14,0,,,82,57,
USW00023293,SAN JOSE,7/6/14,0,,,82,57,
USW00023293,SAN JOSE,7/7/14,0,,,82,59,
USW00023293,SAN JOSE,7/8/14,0,,,80,59,
USW00023293,SAN JOSE,7/9/14,0,,,80,57,
USW00023293,SAN JOSE,7/10/14,0,,,80,58,
USW00023293,SAN JOSE,7/11/14,0,,,76,59,
USW00023293,SAN JOSE,7/12/14,0,,,73,58,
USW00023293,SAN JOSE,7/13/14,0,,,77,58,
USW00023293,SAN JOSE,7/14/14,0,,,86,62,
USW00023293,SAN JOSE,7/15/14,0,,,83,61,
USW00023293,SAN JOSE,7/16/14,0,,,83,62,
USW00023293,SAN JOSE,7/17/14,0,,,78,60,
USW00023293,SAN JOSE,7/18/14,0,,,76,61,
USW00023293,SAN JOSE,7/19/14,0,,,78,62,
USW00023293,SAN JOSE,7/20/14,0,,,78,63,
USW00023293,SAN JOSE,7/21/14,0,,,79,62,
USW00023293,SAN JOSE,7/22/14,0,,,79,62,
USW00023293,SAN JOSE,7/23/14,0,,,78,59,
USW00023293,SAN JOSE,7/24/14,0,,,85,59,
USW00023293,SAN JOSE,7/25/14,0,,,94,61,
USW00023293,SAN JOSE,7/26/14,0,,,88,61,
USW00023293,SAN JOSE,7/27/14,0,,,86,62,
USW00023293,SAN JOSE,7/28/14,0,,,82,60,
USW00023293,SAN JOSE,7/29/14,0,,,83,62,
USW00023293,SAN JOSE,7/30/14,0,,,82,61,
USW00023293,SAN JOSE,7/31/14,0,,,80,61,
USW00023293,SAN JOSE,8/1/14,0,,,82,60,
USW00023293,SAN JOSE,8/2/14,0,,,75,60,
USW00023293,SAN JOSE,8/3/14,0,,,74,58,
USW00023293,SAN JOSE,8/4/14,0,,,79,59,
USW00023293,SAN JOSE,8/5/14,0,,,80,62,
USW00023293,SAN JOSE,8/6/14,0,,,85,62,
USW00023293,SAN JOSE,8/7/14,0,,,78,62,
USW00023293,SAN JOSE,8/8/14,0,,,80,58,
USW00023293,SAN JOSE,8/9/14,0,,,75,58,
USW00023293,SAN JOSE,8/10/14,0,,,80,59,
USW00023293,SAN JOSE,8/11/14,0,,,79,58,
USW00023293,SAN JOSE,8/12/14,0,,,79,59,
USW00023293,SAN JOSE,8/13/14,0,,,81,61,
USW00023293,SAN JOSE,8/14/14,0,,,79,61,
USW00023293,SAN JOSE,8/15/14,0,,,81,57,
USW00023293,SAN JOSE,8/16/14,0,,,80,60,
USW00023293,SAN JOSE,8/17/14,0,,,77,59,
USW00023293,SAN JOSE,8/18/14,0,,,76,59,
USW00023293,SAN JOSE,8/19/14,0,,,79,61,
USW00023293,SAN JOSE,8/20/14,0,,,81,60,
USW00023293,SAN JOSE,8/21/14,0,,,80,59,
USW00023293,SAN JOSE,8/22/14,0,,,81,60,
USW00023293,SAN JOSE,8/23/14,0,,,79,60,
USW00023293,SAN JOSE,8/24/14,0,,,77,58,
USW00023293,SAN JOSE,8/25/14,0,,,77,58,
USW00023293,SAN JOSE,8/26/14,0,,,77,56,
USW00023293,SAN JOSE,8/27/14,0,,,83,60,
USW00023293,SAN JOSE,8/28/14,0,,,82,60,
USW00023293,SAN JOSE,8/29/14,0,,,83,60,
USW00023293,SAN JOSE,8/30/14,0,,,86,61,
USW00023293,SAN JOSE,8/31/14,0,,,82,58,
USW00023293,SAN JOSE,9/1/14,0,,,86,58,
USW00023293,SAN JOSE,9/2/14,0,,,77,59,
USW00023293,SAN JOSE,9/3/14,0,,,79,58,
USW00023293,SAN JOSE,9/4/14,0,,,80,59,
USW00023293,SAN JOSE,9/5/14,0,,,76,57,
USW00023293,SAN JOSE,9/6/14,0,,,76,58,
USW00023293,SAN JOSE,9/7/14,0,,,74,58,
USW00023293,SAN JOSE,9/8/14,0,,,70,56,
USW00023293,SAN JOSE,9/9/14,0,,,75,54,
USW00023293,SAN JOSE,9/10/14,0,,,88,55,
USW00023293,SAN JOSE,9/11/14,0,,,89,57,
USW00023293,SAN JOSE,9/12/14,0,,,85,59,
USW00023293,SAN JOSE,9/13/14,0,,,82,60,
USW00023293,SAN JOSE,9/14/14,0,,,79,59,
USW00023293,SAN JOSE,9/15/14,0,,,77,60,
USW00023293,SAN JOSE,9/16/14,0,,,81,56,
USW00023293,SAN JOSE,9/17/14,0,,,83,59,
USW00023293,SAN JOSE,9/18/14,0,,,80,64,
USW00023293,SAN JOSE,9/19/14,0,,,77,63,
USW00023293,SAN JOSE,9/20/14,0,,,77,62,
USW00023293,SAN JOSE,9/21/14,0,,,74,62,
USW00023293,SAN JOSE,9/22/14,0,,,79,62,
USW00023293,SAN JOSE,9/23/14,0,,,78,59,
USW00023293,SAN JOSE,9/24/14,0,,,80,62,
USW00023293,SAN JOSE,9/25/14,0.36,,,73,57,
USW00023293,SAN JOSE,9/26/14,0,,,73,57,
USW00023293,SAN JOSE,9/27/14,0,,,74,59,
USW00023293,SAN JOSE,9/28/14,0,,,75,58,
USW00023293,SAN JOSE,9/29/14,0,,,72,58,
USW00023293,SAN JOSE,9/30/14,0,,,76,54,
USW00023293,SAN JOSE,10/1/14,0,,,85,55,
USW00023293,SAN JOSE,10/2/14,0,,,90,53,
USW00023293,SAN JOSE,10/3/14,0,,,91,58,
USW00023293,SAN JOSE,10/4/14,0,,,92,58,
USW00023293,SAN JOSE,10/5/14,0,,,90,58,
USW00023293,SAN JOSE,10/6/14,0,,,88,56,
USW00023293,SAN JOSE,10/7/14,0,,,81,56,
USW00023293,SAN JOSE,10/8/14,0,,,85,55,
USW00023293,SAN JOSE,10/9/14,0,,,75,55,
USW00023293,SAN JOSE,10/10/14,0,,,71,56,
USW00023293,SAN JOSE,10/11/14,0,,,77,53,
USW00023293,SAN JOSE,10/12/14,0,,,87,54,
USW00023293,SAN JOSE,10/13/14,0,,,87,55,
USW00023293,SAN JOSE,10/14/14,0,,,72,55,
USW00023293,SAN JOSE,10/15/14,0,,,73,58,
USW00023293,SAN JOSE,10/16/14,0,,,71,54,
USW00023293,SAN JOSE,10/17/14,0,,,75,51,
USW00023293,SAN JOSE,10/18/14,0,,,78,54,
USW00023293,SAN JOSE,10/19/14,0,,,75,55,
USW00023293,SAN JOSE,10/20/14,0,,,68,54,
USW00023293,SAN JOSE,10/21/14,0,,,70,48,
USW00023293,SAN JOSE,10/22/14,0,,,72,48,
USW00023293,SAN JOSE,10/23/14,0,,,74,55,
USW00023293,SAN JOSE,10/24/14,0,,,78,51,
USW00023293,SAN JOSE,10/25/14,0.11,,,71,56,
USW00023293,SAN JOSE,10/26/14,0,,,68,51,
USW00023293,SAN JOSE,10/27/14,0,,,70,46,
USW00023293,SAN JOSE,10/28/14,0,,,73,47,
USW00023293,SAN JOSE,10/29/14,0,,,78,50,
USW00023293,SAN JOSE,10/30/14,0,,,81,55,
USW00023293,SAN JOSE,10/31/14,0.51,,,63,53,
USW00023293,SAN JOSE,11/1/14,0.02,,,63,48,
USW00023293,SAN JOSE,11/2/14,0,,,65,45,
USW00023293,SAN JOSE,11/3/14,0,,,69,43,
USW00023293,SAN JOSE,11/4/14,0,,,69,45,
USW00023293,SAN JOSE,11/5/14,0,,,77,47,
USW00023293,SAN JOSE,11/6/14,0,,,74,49,
USW00023293,SAN JOSE,11/7/14,0,,,69,51,
USW00023293,SAN JOSE,11/8/14,0,,,74,49,
USW00023293,SAN JOSE,11/9/14,0,,,75,49,
USW00023293,SAN JOSE,11/10/14,0,,,73,46,
USW00023293,SAN JOSE,11/11/14,0,,,65,52,
USW00023293,SAN JOSE,11/12/14,0,,,67,54,
USW00023293,SAN JOSE,11/13/14,0.14,,,66,53,
USW00023293,SAN JOSE,11/14/14,0,,,66,51,
USW00023293,SAN JOSE,11/15/14,0,,,65,49,
USW00023293,SAN JOSE,11/16/14,0,,,64,45,
USW00023293,SAN JOSE,11/17/14,0,,,66,40,
USW00023293,SAN JOSE,11/18/14,0,,,66,44,
USW00023293,SAN JOSE,11/19/14,0,,,66,52,
USW00023293,SAN JOSE,11/20/14,0.12,,,59,50,
USW00023293,SAN JOSE,11/21/14,0,,,63,47,
USW00023293,SAN JOSE,11/22/14,0.01,,,64,50,
USW00023293,SAN JOSE,11/23/14,0,,,65,45,
USW00023293,SAN JOSE,11/24/14,0,,,66,38,
USW00023293,SAN JOSE,11/25/14,0,,,67,40,
USW00023293,SAN JOSE,11/26/14,0,,,70,41,
USW00023293,SAN JOSE,11/27/14,0,,,69,43,
USW00023293,SAN JOSE,11/28/14,0,,,65,39,
USW00023293,SAN JOSE,11/29/14,0.71,,,60,51,
USW00023293,SAN JOSE,11/30/14,0.57,,,64,50,
USW00023293,SAN JOSE,12/1/14,0.02,,,68,50,
USW00023293,SAN JOSE,12/2/14,1.2,,,61,54,
USW00023293,SAN JOSE,12/3/14,1.28,,,62,57,
USW00023293,SAN JOSE,12/4/14,0.01,,,67,55,
USW00023293,SAN JOSE,12/5/14,0.02,,,65,55,
USW00023293,SAN JOSE,12/6/14,0.02,,,67,56,
USW00023293,SAN JOSE,12/7/14,0,,,65,51,
USW00023293,SAN JOSE,12/8/14,0,,,71,49,
USW00023293,SAN JOSE,12/9/14,0,,,64,51,
USW00023293,SAN JOSE,12/10/14,0,,,64,52,
USW00023293,SAN JOSE,12/11/14,3.23,,,63,50,
USW00023293,SAN JOSE,12/12/14,0.2,,,56,46,
USW00023293,SAN JOSE,12/13/14,0,,,57,43,
USW00023293,SAN JOSE,12/14/14,0.05,,,60,43,
USW00023293,SAN JOSE,12/15/14,0.65,,,55,50,
USW00023293,SAN JOSE,12/16/14,0.55,,,61,48,
USW00023293,SAN JOSE,12/17/14,0.22,,,58,45,
USW00023293,SAN JOSE,12/18/14,0,,,62,50,
USW00023293,SAN JOSE,12/19/14,0.19,,,57,52,
USW00023293,SAN JOSE,12/20/14,0.06,,,62,54,
USW00023293,SAN JOSE,12/21/14,0,,,62,56,
USW00023293,SAN JOSE,12/22/14,0,,,63,52,
USW00023293,SAN JOSE,12/23/14,0,,,68,49,
USW00023293,SAN JOSE,12/24/14,0.04,,,60,45,
USW00023293,SAN JOSE,12/25/14,0,,,58,43,
USW00023293,SAN JOSE,12/26/14,0,,,57,40,
USW00023293,SAN JOSE,12/27/14,0,,,55,33,
USW00023293,SAN JOSE,12/28/14,0,,,57,37,
USW00023293,SAN JOSE,12/29/14,0,,,56,43,
USW00023293,SAN JOSE,12/30/14,0,,,53,37,
USW00023293,SAN JOSE,12/31/14,0,,,55,37,
USW00023293,SAN JOSE,1/1/15,0,,,53,30,
USW00023293,SAN JOSE,1/2/15,0,,,52,31,
USW00023293,SAN JOSE,1/3/15,0,,,55,31,
USW00023293,SAN JOSE,1/4/15,0,,,56,34,
USW00023293,SAN JOSE,1/5/15,0,,,60,35,
USW00023293,SAN JOSE,1/6/15,0,,,63,39,
USW00023293,SAN JOSE,1/7/15,0,,,70,37,
USW00023293,SAN JOSE,1/8/15,0,,,61,44,
USW00023293,SAN JOSE,1/9/15,0,,,65,48,
USW00023293,SAN JOSE,1/10/15,0,,,61,46,
USW00023293,SAN JOSE,1/11/15,0,,,55,44,
USW00023293,SAN JOSE,1/12/15,0,,,61,41,
USW00023293,SAN JOSE,1/13/15,0,,,65,43,
USW00023293,SAN JOSE,1/14/15,0,,,62,39,
USW00023293,SAN JOSE,1/15/15,0,,,62,39,
USW00023293,SAN JOSE,1/16/15,0,,,63,42,
USW00023293,SAN JOSE,1/17/15,0,,,61,47,
USW00023293,SAN JOSE,1/18/15,0,,,63,47,
USW00023293,SAN JOSE,1/19/15,0.01,,,60,45,
USW00023293,SAN JOSE,1/20/15,0,,,60,42,
USW00023293,SAN JOSE,1/21/15,0,,,62,38,
USW00023293,SAN JOSE,1/22/15,0,,,56,38,
USW00023293,SAN JOSE,1/23/15,0,,,66,37,
USW00023293,SAN JOSE,1/24/15,0,,,72,39,
USW00023293,SAN JOSE,1/25/15,0,,,64,38,
USW00023293,SAN JOSE,1/26/15,0,,,65,39,
USW00023293,SAN JOSE,1/27/15,0,,,68,49,
USW00023293,SAN JOSE,1/28/15,0,,,67,44,
USW00023293,SAN JOSE,1/29/15,0,,,65,42,
USW00023293,SAN JOSE,1/30/15,0,,,67,47,
USW00023293,SAN JOSE,1/31/15,0,,,71,43,
USW00023293,SAN JOSE,2/1/15,0,,,67,39,
USW00023293,SAN JOSE,2/2/15,0,,,68,42,
USW00023293,SAN JOSE,2/3/15,0,,,72,48,
USW00023293,SAN JOSE,2/4/15,0,,,73,44,
USW00023293,SAN JOSE,2/5/15,0,,,68,51,
USW00023293,SAN JOSE,2/6/15,1.26,,,65,57,
USW00023293,SAN JOSE,2/7/15,0.03,,,68,58,
USW00023293,SAN JOSE,2/8/15,0.39,,,64,57,
USW00023293,SAN JOSE,2/9/15,0.02,,,66,51,
USW00023293,SAN JOSE,2/10/15,0,,,64,44,
USW00023293,SAN JOSE,2/11/15,0,,,68,41,
USW00023293,SAN JOSE,2/12/15,0,,,72,44,
USW00023293,SAN JOSE,2/13/15,0,,,77,47,
USW00023293,SAN JOSE,2/14/15,0,,,74,46,
USW00023293,SAN JOSE,2/15/15,0,,,75,44,
USW00023293,SAN JOSE,2/16/15,0,,,72,47,
USW00023293,SAN JOSE,2/17/15,0,,,59,54,
USW00023293,SAN JOSE,2/18/15,0,,,65,53,
USW00023293,SAN JOSE,2/19/15,0,,,66,53,
USW00023293,SAN JOSE,2/20/15,0,,,70,51,
USW00023293,SAN JOSE,2/21/15,0,,,71,45,
USW00023293,SAN JOSE,2/22/15,0,,,65,46,
USW00023293,SAN JOSE,2/23/15,0,,,62,45,
USW00023293,SAN JOSE,2/24/15,0,,,66,35,
USW00023293,SAN JOSE,2/25/15,0,,,68,40,
USW00023293,SAN JOSE,2/26/15,0,,,69,46,
USW00023293,SAN JOSE,2/27/15,0,,,63,51,
USW00023293,SAN JOSE,2/28/15,0.04,,,60,44,
USW00023293,SAN JOSE,3/1/15,0,,,64,39,
USW00023293,SAN JOSE,3/2/15,0.05,,,61,43,
USW00023293,SAN JOSE,3/3/15,0,,,64,39,
USW00023293,SAN JOSE,3/4/15,0,,,68,41,
USW00023293,SAN JOSE,3/5/15,0,,,76,41,
USW00023293,SAN JOSE,3/6/15,0,,,72,44,
USW00023293,SAN JOSE,3/7/15,0,,,76,44,
USW00023293,SAN JOSE,3/8/15,0,,,71,49,
USW00023293,SAN JOSE,3/9/15,0,,,72,51,
USW00023293,SAN JOSE,3/10/15,0,,,75,49,
USW00023293,SAN JOSE,3/11/15,0.1,,,70,53,
USW00023293,SAN JOSE,3/12/15,0,,,72,51,
USW00023293,SAN JOSE,3/13/15,0,,,78,51,
USW00023293,SAN JOSE,3/14/15,0,,,89,54,
USW00023293,SAN JOSE,3/15/15,0,,,80,56,
USW00023293,SAN JOSE,3/16/15,0,,,72,53,
USW00023293,SAN JOSE,3/17/15,0,,,69,52,
USW00023293,SAN JOSE,3/18/15,0,,,72,47,
USW00023293,SAN JOSE,3/19/15,0,,,80,48,
USW00023293,SAN JOSE,3/20/15,0,,,72,48,
USW00023293,SAN JOSE,3/21/15,0,,,72,49,
